CODGEO,PMIMP,DECUC_Q2,DECUC_Q1,DECUC_Q3,BREV,DECUC_D1,DECUC_D9,DECUC_D1D9,DISP_Q2,DISP_Q1,DISP_Q3,TP60,DISP_D1,DISP_D9,DISP_D1D9,PACT,PPEN,PPSOC,PIMPOT,PPAT,NOTE_FILO,C,C_C2SNP,C_C2SP,NOTE_CNAM,A,APPA,ARSAS,AAAH,NOTE_CNAF,annee
690926911569264,"52,9",18520,10350,26880,"32,3",4750,37060,"7,8",19660,13980,26410,"21,3",10490,34740,"3,3",68,"29,8","9,1","-15,2","8,3",0,49301.0,5869.0,1663.0,0.0,11387,4445,1648,1045,0,2023
69096,"56,2",19560,13060,26710,"24,9",6560,34530,"5,3",20500,15490,26020,"15,5",11480,32080,"2,8","77,4","23,4","8,1","-14,4","5,5",0,9826.0,712.0,253.0,0.0,1987,683,214,162,0,2023
69123,"66,2",24500,14390,36990,"22,1",6640,53450,"8,1",24150,16420,34050,15,11330,47240,"4,2","83,2","21,1","5,2","-21,2","11,7",0,505857.0,41838.0,10956.0,0.0,152266,42178,15191,9255,0,2023
6912369259,64,22940,12920,35190,"25,1",5820,51160,"8,8",22930,15500,32600,"17,1",10820,45390,"4,2","82,1","21,3","5,9","-20,5","11,2",0,578349.0,55313.0,14043.0,0.0,171055,48515,19020,11220,0,2023
6914269149,"63,4",22370,14490,30840,"21,4",7160,41190,"5,8",22500,16380,29290,"14,1",11820,37780,"3,2","76,7","26,4",6,"-17,4","8,3",0,32039.0,2300.0,630.0,0.0,7804,2496,830,606,0,2023
69143,"60,8",21770,14280,30640,"21,6",7790,40620,"5,2",22220,16150,29260,"13,4",11990,37480,"3,1",72,"29,9","6,1","-16,3","8,3",0,7873.0,533.0,132.0,0.0,1689,626,202,156,0,2023
69152,55,19390,10920,26640,30,5050,35070,"6,9",20240,14380,26210,20,10360,32810,"3,2","74,1","25,2","9,3","-14,1","5,5",0,10894.0,1193.0,236.0,0.0,2642,891,371,229,0,2023
69199,"40,5",13520,7350,20530,"47,8",2390,27370,"11,4",16080,12160,21260,"31,3",9160,26700,"2,9","67,5","23,2","16,5",-11,"3,8",0,20163.0,3447.0,757.0,0.0,5077,1772,1033,494,0,2023
6919969259,"43,2",13670,7060,21500,"47,5",2130,28800,"13,5",16290,11990,22010,"32,1",9100,27870,"3,1","67,5",24,"15,9","-11,7","4,3",0,92655.0,16922.0,3844.0,0.0,23866,8109,4862,2459,0,2023
69204,"69,4",26120,17410,36830,"15,8",9450,51630,"5,5",25710,18840,34500,"9,8",13270,46220,"3,5","74,8",29,"4,2","-19,9","11,9",0,20860.0,1032.0,275.0,0.0,3776,1111,366,389,0,2023
69243,"44,3",17220,10590,23580,"32,4",4580,30600,"6,7",18640,13900,23730,"21,4",10480,29700,"2,8","64,7","30,4","10,7","-12,6","6,8",0,10559.0,1049.0,348.0,0.0,2741,1044,335,416,0,2023
69256,"41,2",13490,7020,20940,"48,2",2170,28320,13,16130,11950,21680,"32,5",9120,27590,3,"70,6","20,2","16,5","-11,3",4,0,53254.0,9930.0,2157.0,0.0,13717,4659,2963,1173,0,2023
69259,44,13720,6950,21720,"47,4",2050,29240,"14,3",16360,11930,22170,"32,3",9090,28180,"3,1","67,5","24,2","15,7","-11,9","4,5",0,72492.0,13475.0,3087.0,0.0,18789,6337,3829,1965,0,2023
69264,"50,9",17100,9210,25190,"36,4",4000,34570,"8,7",18610,13310,24930,"24,4",10070,32490,"3,2","67,9","28,8","10,5","-14,2",7,0,36953.0,5057.0,1401.0,0.0,9217,3749,1425,852,0,2023
69266,"58,9",19860,11140,29260,"29,8",4840,39850,"8,2",20610,14420,28020,"19,8",10400,36450,"3,5","79,5","21,8","8,3","-16,4","6,8",0,159446.0,18666.0,4632.0,0.0,51451,15145,6536,3295,0,2023
69275,58,20330,12840,28070,"25,4",5940,37230,"6,3",21060,15520,27190,16,11280,34830,"3,1","73,8","26,1","7,9","-15,3","7,5",0,30272.0,2778.0,836.0,0.0,6427,2213,939,641,0,2023
69282,"62,9",22480,14690,31270,"20,4",8220,42020,"5,1",22790,16750,29920,"12,6",12240,38370,"3,1","77,5","25,6","5,9","-16,7","7,7",0,35641.0,2299.0,714.0,0.0,6734,2100,719,606,0,2023
69286,"50,8",17480,9010,26900,"37,3",4080,39210,"9,6",19010,13390,26300,"23,6",10300,36140,"3,5","71,5","25,5","10,5",-16,"8,5",0,32760.0,4557.0,1383.0,0.0,7186,2430,1213,683,0,2023
69290,"56,3",19330,11620,27160,"28,7",5920,36380,"6,1",20290,14810,26440,"17,9",11060,33910,"3,1","75,4","24,4","8,6",-15,"6,6",0,51505.0,4897.0,1368.0,0.0,11175,3748,1509,1034,0,2023
70279,"39,5",15770,8480,22910,"39,5",2360,30890,"13,1",17380,12920,22880,"26,3",9860,29380,3,"57,8","34,9",13,"-12,2","6,5",0,4455.0,569.0,178.0,0.0,1535,513,212,301,0,2023
70285,"49,3",19120,13000,26220,25,6800,34980,"5,1",19680,15180,25660,"15,7",11480,32610,"2,8","68,5","32,1","7,8","-13,4",5,0,9776.0,715.0,271.0,0.0,2175,758,251,322,0,2023
70310,"44,4",17590,10870,25050,"31,8",4310,33180,"7,7",18800,13810,24690,"21,2",10530,31270,3,"63,3","33,3","9,7","-13,6","7,3",0,7085.0,833.0,261.0,0.0,1994,721,364,312,0,2023
70311,"43,5",16830,10010,24970,"35,5",3510,35830,"10,2",17990,13250,24540,"24,2",10120,33450,"3,3","58,6","37,5",10,"-14,3","8,2",0,5568.0,726.0,175.0,0.0,1694,634,282,277,0,2023
70550,"45,6",17310,9560,25690,"35,6",3090,35680,"11,5",18600,13450,25020,"23,4",10100,33260,"3,3","59,1","37,1","11,1","-14,8","7,5",0,15275.0,2909.0,941.0,0.0,4761,1787,806,1009,0,2023
71014,"46,6",18560,11700,26070,"28,9",4600,36360,"7,9",19190,14240,25390,"20,4",10480,33450,"3,2","57,8","40,4",8,-15,"8,8",0,10764.0,1004.0,296.0,0.0,2843,1066,364,427,0,2023
71076,"49,3",17530,9870,25550,"34,4",3710,35950,"9,7",18810,13730,24930,"21,8",10330,32900,"3,2","62,7","34,1","10,3","-15,6","8,5",0,41282.0,5997.0,1903.0,0.0,12428,5060,1728,1746,0,2023
71153,"47,1",18470,11660,25380,"29,2",5620,34600,"6,2",19370,14510,24920,"18,7",10960,32250,"2,9","58,7","40,2","8,6","-13,8","6,3",0,18223.0,1666.0,645.0,0.0,5204,1682,658,706,0,2023
71270,"48,5",17220,9400,25350,"35,7",4390,35580,"8,1",18440,13260,24870,"24,3",9890,32940,"3,3","64,7","33,2","9,7",-15,"7,4",0,35041.0,5059.0,2209.0,0.0,9121,3475,1253,1230,0,2023
71306,"41,9",17310,10880,23500,"32,1",3990,31400,"7,9",18540,14070,23300,"20,3",10700,29790,"2,8","54,5","41,7","10,5","-12,4","5,7",0,15339.0,2302.0,558.0,0.0,4315,1523,683,733,0,2023
71540,"49,8",17690,10660,24910,"31,7",5230,33480,"6,4",18960,14500,24640,"19,1",11300,31300,"2,8","56,5","41,6","9,3","-12,9","5,5",0,2574.0,255.0,77.0,0.0,440,175,67,53,0,2023
72003,"42,5",16440,9010,22860,"37,3",2920,29820,"10,2",17970,13100,22780,"25,3",9800,28370,"2,9","57,8",37,"12,3","-11,6","4,5",0,9810.0,1646.0,481.0,0.0,2719,928,441,442,0,2023
7209572181,"53,3",19660,10870,28200,"29,8",3260,38750,"11,9",20380,14190,27140,"20,9",10090,35660,"3,5","66,6","32,9","8,7","-16,3","8,1",0,144518.0,23636.0,5810.0,0.0,42154,15245,7174,3431,0,2023
72181,"53,6",19790,11070,28290,"29,4",3380,38930,"11,5",20480,14300,27220,"20,5",10150,35760,"3,5",67,"32,8","8,6","-16,4",8,0,137142.0,22073.0,5479.0,0.0,40188,14475,6755,3151,0,2023
72264,"46,1",17430,10890,23970,"31,6",4710,31370,"6,7",18530,13940,23660,21,10240,29720,"2,9","60,3","34,9","9,1",-13,"8,7",0,10813.0,1354.0,499.0,0.0,2892,1153,384,296,0,2023
73008,"60,8",22440,15250,32090,"18,8",8840,45200,"5,1",22710,16800,30660,"12,2",12280,41540,"3,4","64,7","35,8","4,4","-17,4","12,5",0,31706.0,1430.0,633.0,0.0,6602,2361,509,726,0,2023
73011,"53,9",18860,12020,26350,"27,9",6640,35460,"5,3",19750,14600,25940,"18,7",10900,33120,3,"66,6","31,6","7,2","-14,9","9,5",0,18733.0,1472.0,566.0,0.0,4121,1455,406,581,0,2023
73065,"56,3",20100,11860,29310,"27,8",5780,40520,7,20790,14760,28290,"18,2",10870,37420,"3,4","70,2",29,"7,5","-16,9","10,2",0,56946.0,6072.0,2160.0,0.0,16573,5024,1695,1659,0,2023
74012,43,20950,10800,35050,"30,4",4530,54670,"12,1",21370,13880,33930,"21,9",9460,51980,"5,5","83,8","18,8","5,4","-14,2","6,2",0,37372.0,3203.0,916.0,0.0,6780,1975,1208,517,0,2023
74042,"62,3",23770,15870,34100,"18,2",9090,47720,"5,3",23600,16970,32630,"12,4",12300,45090,"3,7","85,8","18,9",4,"-15,6","6,9",0,13015.0,569.0,199.0,0.0,2190,727,203,153,0,2023
74081,"58,7",20190,13110,28070,"24,4",7780,39400,"5,1",20730,15290,27230,"16,1",11480,36640,"3,2",75,"25,9","5,9","-15,3","8,5",0,18050.0,1100.0,462.0,0.0,3366,1103,364,321,0,2023
74133,"38,9",23010,10140,42760,31,3300,66650,"20,2",23410,13350,41150,"24,2",8410,64040,"7,6","82,1","20,6",4,"-14,2","7,5",0,10463.0,806.0,197.0,0.0,1734,474,323,151,0,2023
74243,"46,2",32470,16250,55860,"19,8",6270,82220,"13,1",31520,17910,53690,"14,7",10860,78270,"7,2","90,8","15,5","2,4",-15,"6,3",0,14723.0,716.0,205.0,0.0,1934,539,264,167,0,2023
74281,"60,8",23170,14800,34810,"20,5",8160,51540,"6,3",23080,16280,32860,"13,9",11650,47360,"4,1","76,7","26,2","4,2","-17,1",10,0,37281.0,2171.0,687.0,0.0,7150,2317,805,679,0,2023
75056,"73,4",30240,15800,50720,20,7120,82220,"11,5",28570,17280,44690,15,10900,68870,"6,3",87,"19,2","2,8","-28,9","19,9",0,2179755.0,136852.0,29635.0,0.0,440706,100767,67947,31424,0,2023
76057,"52,5",20100,13630,26920,"23,3",7210,35050,"4,9",20680,15770,26280,"14,2",11940,32690,"2,7","71,9","29,8","7,9","-13,7","4,1",0,11217.0,924.0,300.0,0.0,2698,952,335,283,0,2023
7609576540,"56,9",20560,10730,31610,30,3330,45990,"13,8",20940,14150,29550,"21,2",9710,40910,"4,2","77,6","25,3","8,2","-19,1",8,0,112710.0,18258.0,5752.0,0.0,41973,11485,5642,3519,0,2023
76157,"46,1",16080,7990,24100,"40,7",2430,32720,"13,5",17690,12640,23920,"27,9",9440,30550,"3,2","64,4","31,4",13,"-12,5","3,7",0,13494.0,2423.0,768.0,0.0,3830,1413,690,577,0,2023
7617876561,"53,1",19580,11840,26090,"27,8",5200,33280,"6,4",20260,15020,25580,"17,6",11130,31190,"2,8","63,8","35,9","9,1","-13,1","4,3",0,12574.0,1724.0,393.0,0.0,2909,1004,536,426,0,2023
76212,"45,9",17070,8930,23990,"36,3",2380,32690,"13,7",18320,13160,23700,"25,1",9970,30230,3,"70,3","26,2","12,6",-13,"3,9",0,8615.0,1420.0,386.0,0.0,2697,987,487,312,0,2023
76217,"44,1",16860,8760,24640,"36,5",1660,34630,"20,9",18190,13260,24260,"24,3",9910,32330,"3,3",54,"40,9","11,8","-13,8","7,1",0,26859.0,4783.0,1296.0,0.0,8356,2849,1851,1540,0,2023
76231,"40,9",14510,6490,22560,"45,2",270,30690,114,16840,11970,22620,"31,5",9080,29040,"3,2","64,3","26,9","16,2","-11,9","4,5",0,16037.0,3949.0,882.0,0.0,5556,1847,1428,745,0,2023
76259,"45,8",17840,10940,24690,"31,3",4770,34320,"7,2",18940,14220,24350,"19,5",10830,32040,3,"57,4","38,6","10,2","-13,8","7,6",0,16008.0,2007.0,542.0,0.0,4560,1758,804,782,0,2023
76305,"48,3",18260,11360,24540,"30,1",4850,31380,"6,5",19340,14560,24230,"18,6",11030,29660,"2,7","68,8","29,1",11,"-12,2","3,3",0,8878.0,1149.0,230.0,0.0,2258,829,441,268,0,2023
76319,"51,8",19120,10790,26950,"30,8",4320,35390,"8,2",20170,14320,26290,"19,6",10900,32980,3,70,"29,4","10,3",-14,"4,3",0,9953.0,1453.0,329.0,0.0,2247,734,385,239,0,2023
76351,"50,9",18340,10150,26770,"32,7",2870,36950,"12,9",19380,13870,25910,"21,8",10190,33860,"3,3","67,5","31,3","10,3","-15,1",6,0,165930.0,28444.0,6233.0,0.0,47495,15595,10086,5232,0,2023
76410,"43,7",16430,8850,23590,"38,8",2940,30650,"10,4",17990,13300,23300,"24,5",10400,29210,"2,8","60,8","33,8","13,3","-11,9",4,0,10536.0,1790.0,436.0,0.0,3175,1234,538,538,0,2023
76474,57,21580,14110,29500,"22,5",6080,38360,"6,3",21760,16180,28090,"14,3",11270,35280,"3,1","70,8","32,2","7,4","-15,2","4,8",0,6267.0,710.0,128.0,0.0,1635,554,265,211,0,2023
76484,"50,9",18740,11560,25370,"29,6",4950,33260,"6,7",19820,14640,24980,"18,7",10740,31110,"2,9","68,4","30,9","9,8","-13,3","4,2",0,11164.0,1463.0,441.0,0.0,2737,924,557,298,0,2023
76498,"48,1",16720,9310,23780,"36,6",3380,31340,"9,3",18190,13480,23590,"23,1",10140,29450,"2,9","72,7",24,"12,5","-12,5","3,3",0,22082.0,3365.0,936.0,0.0,6329,2426,1043,703,0,2023
76540,"56,4",20150,10260,31110,"31,1",2950,45130,"15,3",20620,13870,29120,"22,1",9540,40220,"4,2","78,1","24,5","8,6","-18,8","7,6",0,104847.0,17630.0,5537.0,0.0,40400,10925,5469,3393,0,2023
76575,"46,9",16330,8550,24020,"39,1",3260,31430,"9,6",17960,12990,23790,26,9710,29570,3,"64,6","31,5","12,6","-12,7",4,0,28220.0,4814.0,1525.0,0.0,7542,2170,1200,888,0,2023
7657576681,"50,4",18110,9990,25810,"33,1",3760,33780,9,19240,13800,25190,"21,8",10190,31420,"3,1","66,1","32,2","10,5","-13,7","4,9",0,56356.0,9854.0,2642.0,0.0,14965,4588,2933,1853,0,2023
77014,"68,6",23660,15140,33630,"20,1",7520,47810,"6,4",23290,16770,31200,"13,9",11590,42130,"3,6","73,9","31,8","4,6","-18,9","8,6",0,12824.0,1082.0,145.0,0.0,2574,957,366,167,0,2023
7708377337,64,21440,12760,31290,"25,8",6840,42100,"6,2",21790,15370,29560,"16,7",11110,38210,"3,4","83,4","21,3","6,9",-17,"5,4",0,40724.0,3502.0,733.0,0.0,10374,2800,1156,612,0,2023
77108,"67,6",22600,13750,32160,"23,1",6960,42460,"6,1",22650,16000,30060,"15,1",11400,38210,"3,4","82,2","22,6","6,4","-17,9","6,7",0,56794.0,4951.0,1080.0,0.0,11045,3408,1556,866,0,2023
77131,"55,2",19060,12160,26190,"27,5",5430,34800,"6,4",19970,14900,25610,"17,4",10680,32510,3,"68,5","30,4","8,6","-15,3","7,8",0,15015.0,1639.0,203.0,0.0,3675,1369,490,614,0,2023
77152,"56,3",18480,10430,27210,"32,6",4480,37060,"8,3",19630,13970,26340,"20,8",10270,34190,"3,3","76,1","24,4","9,8","-15,2","4,9",0,23497.0,3324.0,484.0,0.0,5910,2035,1298,560,0,2023
77183,"57,7",19660,12950,27410,"25,1",6600,36620,"5,5",20280,15180,26470,"16,5",10810,33850,"3,1",77,"25,1","7,6","-15,6","5,9",0,9663.0,667.0,121.0,0.0,2208,857,278,205,0,2023
77243,"70,4",24650,16270,34780,17,8990,47950,"5,3",24160,17690,31960,"11,7",12390,42740,"3,4","83,3","23,7","4,6","-20,1","8,5",0,21583.0,1517.0,220.0,0.0,4281,1557,552,259,0,2023
77284,56,17890,10270,26070,34,4990,35690,"7,2",19250,13950,25490,"21,4",10190,33030,"3,2",79,"20,9","9,9","-15,3","5,5",0,56053.0,7167.0,1339.0,0.0,13828,5180,2303,1312,0,2023
77285,"53,9",16720,9820,24930,"36,6",4470,33580,"7,5",18490,13720,24610,"22,1",10330,31200,3,"73,4","24,9","11,8","-14,2","4,1",0,21113.0,2690.0,541.0,0.0,4807,1694,851,431,0,2023
7728577288,"54,8",16820,9400,25590,37,3880,35270,"9,1",18520,13400,24980,"23,9",9930,32550,"3,3","77,5","21,3","11,3","-15,6","5,5",0,64517.0,9189.0,2095.0,0.0,15940,5586,2934,1443,0,2023
77288,"55,2",16890,9130,26060,"37,3",3510,36110,"10,3",18540,13170,25250,"24,9",9740,33110,"3,4","79,7","19,5","11,1","-16,3",6,0,43404.0,6499.0,1554.0,0.0,11133,3892,2083,1012,0,2023
77296,"64,2",21280,13160,29110,"24,5",7000,37610,"5,4",21700,15800,27860,"15,4",11560,34540,3,"87,1","17,4","7,7","-15,5","3,3",0,17390.0,1326.0,285.0,0.0,3699,1266,464,212,0,2023
77305,"40,3",12460,6110,20230,"51,9",750,27940,"37,1",15450,11360,20940,"35,6",8560,27070,"3,2",65,"24,3","17,6","-11,7","4,8",0,19860.0,4206.0,565.0,0.0,5185,1769,1319,601,0,2023
77333,"50,2",17260,10040,25080,"34,4",4590,34280,"7,5",18760,13710,24700,"22,8",10000,32020,"3,2","68,5","28,9","10,7","-15,1",7,0,12771.0,1599.0,305.0,0.0,3179,1079,546,486,0,2023
77350,"75,3",27250,18880,37420,"11,7",11680,50480,"4,3",26280,19620,34170,"8,1",14120,44330,"3,1","82,1",26,"3,4","-20,5",9,0,20286.0,799.0,160.0,0.0,3463,1025,367,243,0,2023
77379,"49,8",16950,9340,25690,"36,8",3210,38360,"11,9",18470,13160,24980,"25,1",9580,35030,"3,7","67,7","28,7","10,2","-17,1","10,5",0,11199.0,1591.0,259.0,0.0,2911,1040,518,391,0,2023
77390,"69,3",23440,15630,31500,"18,5",8670,40020,"4,6",23380,17610,29740,"11,9",12370,36510,3,"85,8","20,8","5,8",-17,"4,6",0,22205.0,1540.0,255.0,0.0,4290,1348,499,303,0,2023
77445,"62,4",20290,12950,28000,"25,1",7070,36400,"5,2",21050,15600,26950,"14,8",11780,33570,"2,8","86,2","17,1","8,6","-15,2","3,3",0,30080.0,2189.0,645.0,0.0,6077,1952,737,486,0,2023
77468,"63,3",19890,12020,29070,"27,9",6260,38440,"6,1",20520,14790,27700,"18,2",10740,35050,"3,3","84,5","19,3","7,9","-16,1","4,4",0,22333.0,1809.0,396.0,0.0,4877,1663,672,361,0,2023
77514,"65,5",21360,13750,29300,"22,9",7310,38150,"5,2",21760,15980,27950,"14,5",11670,34990,3,"83,9","19,7","7,1","-15,8","5,1",0,26291.0,1926.0,350.0,0.0,5413,1742,717,404,0,2023
78123,"65,7",20990,11990,31100,"27,6",6350,41930,"6,6",21290,14800,29120,"18,6",10700,37540,"3,5","93,1","13,4","7,1","-17,8","4,2",0,19915.0,1682.0,394.0,0.0,4084,1327,529,173,0,2023
78124,"78,9",33680,21090,48550,"11,7",11930,68890,"5,8",31180,21280,42700,"8,2",14430,57910,4,"96,2","17,1","2,7","-25,3","9,3",0,14696.0,833.0,86.0,0.0,2441,566,331,130,0,2023
78138,"56,3",16920,9720,26370,"36,3",5010,37260,"7,4",18780,13630,25830,"22,7",9840,34290,"3,5","81,1","19,8","10,2","-15,3","4,2",0,11066.0,1408.0,270.0,0.0,2228,742,374,147,0,2023
78208,"74,3",25880,17250,35170,"15,5",9750,46320,"4,8",25300,18580,32430,"10,2",13090,41170,"3,1","85,7","22,7","4,6","-19,1","6,1",0,26176.0,1345.0,288.0,0.0,5020,1379,453,221,0,2023
78297,"70,7",24110,15000,35800,"19,7",8770,48970,"5,6",24010,17300,33060,"11,5",12620,43110,"3,4",93,"15,6","5,6","-19,3","5,1",0,28363.0,1636.0,363.0,0.0,6033,1865,628,356,0,2023
78335,"54,9",18080,10890,26130,"31,6",5560,34390,"6,2",19620,14340,25590,"19,3",10680,32030,3,"76,9","22,6","9,9","-14,2","4,8",0,19153.0,2333.0,448.0,0.0,4315,1444,897,396,0,2023
78361,"49,6",14250,7780,23010,"45,6",3580,33360,"9,3",16520,12000,23160,"31,7",8930,31160,"3,5","72,2","24,2","12,6","-14,5","5,5",0,45315.0,7049.0,1648.0,0.0,11004,3787,2342,1017,0,2023
78362,"56,9",18140,10500,26550,"32,8",5420,35160,"6,5",19530,14070,25830,"21,2",10410,32680,"3,1","76,8","23,7","9,5","-14,7","4,7",0,21696.0,2351.0,471.0,0.0,4745,1632,745,307,0,2023
78383,"75,9",27010,19000,36890,"12,7",11360,48930,"4,3",26380,19770,33750,"8,2",14220,43800,"3,1","79,2","29,4","3,7","-19,9","7,6",0,19253.0,819.0,252.0,0.0,3495,1065,340,180,0,2023
78440,"50,3",15620,9400,23070,"39,1",4890,31240,"6,4",17670,13110,23400,"25,3",9860,29600,3,"72,8",24,"12,2",-13,4,0,36699.0,4897.0,902.0,0.0,7887,2559,1596,587,0,2023
78490,"73,1",25110,15790,35150,"18,6",8910,48140,"5,4",24530,17710,32530,"11,3",12710,42500,"3,3","88,3","20,6",5,"-19,4","5,5",0,31103.0,1585.0,351.0,0.0,6147,1730,673,546,0,2023
78498,"69,1",23100,13980,34270,"22,6",7450,48100,"6,5",22940,16100,31650,15,11430,42340,"3,7","84,6","23,1","5,4","-19,5","6,4",0,39843.0,2960.0,654.0,0.0,7722,2497,947,489,0,2023
78586,71,24750,15250,35940,"20,1",8060,48420,6,24270,17060,33010,"12,6",12210,42800,"3,5","86,8","20,3","5,3","-19,1","6,7",0,55241.0,3311.0,801.0,0.0,10144,2954,1360,716,0,2023
78621,"52,1",15420,9160,22960,"40,7",5120,31070,"6,1",17450,12920,23120,"26,4",9860,29510,3,"80,8","16,7","12,3","-12,8",3,0,34205.0,4255.0,916.0,0.0,8059,2745,1313,528,0,2023
78643,"72,8",29590,17390,44210,"17,2",8660,62830,"7,3",28280,18720,39330,"12,4",12240,53750,"4,4","89,9","21,3","3,8","-23,2","8,2",0,9966.0,631.0,123.0,0.0,1669,381,227,93,0,2023
78644,"53,7",17420,10100,26380,"35,2",4990,36050,"7,2",18970,13490,25820,"23,3",9670,33410,"3,5","78,4","21,4","10,3","-14,2","4,1",0,5834.0,555.0,,0.0,1481,446,191,91,0,2023
79049,"48,4",20010,14150,26150,"21,6",7240,35020,"4,8",20620,15830,25710,"14,8",11690,32780,"2,8","68,2","30,1","6,4","-14,5","9,8",0,17809.0,1595.0,401.0,0.0,3858,1489,395,413,0,2023
79191,57,21940,13900,31440,23,5150,43560,"8,5",22080,15920,29620,"15,4",11260,39210,"3,5","73,4","30,1","7,2","-17,9","7,2",0,58436.0,6737.0,2277.0,0.0,14767,5325,2033,1866,0,2023
79329,"44,3",18520,12590,24890,"26,3",5620,33610,6,19360,14810,24330,"17,2",11150,31420,"2,8","57,1","39,2","8,1","-14,1","9,7",0,12337.0,1256.0,321.0,0.0,3094,1199,517,446,0,2023
80001,"43,2",16820,9120,24210,"36,7",2440,33890,"13,9",18140,13260,23960,"24,4",10110,31720,"3,1","59,5",35,"11,8","-14,3",8,0,20908.0,3796.0,932.0,0.0,6445,2572,1328,1097,0,2023
80021,"49,8",17520,8730,27130,"36,6",2160,39700,"18,4",18820,13210,26140,"24,8",9640,35800,"3,7","71,7","26,5","10,9","-17,3","8,2",0,122577.0,23088.0,6461.0,0.0,47029,14616,7797,4402,0,2023
81004,"50,7",20100,11810,29170,"28,1",4160,40680,"9,8",20710,14730,28110,"18,9",10620,37750,"3,6","59,3","38,7","7,9","-16,5","10,6",0,46907.0,7010.0,2556.0,0.0,14454,4793,2032,1815,0,2023
81021,"38,4",16940,10420,23680,"32,9",4220,32240,"7,6",18300,13580,23740,"22,2",10000,31160,"3,1","48,6","46,9","8,8","-13,1","8,8",0,5431.0,671.0,160.0,0.0,1016,370,171,163,0,2023
81060,"37,9",17360,10790,23790,"32,1",4540,31980,7,18470,13870,23610,"21,5",10260,30350,3,"51,6","43,6","9,7","-11,7","6,8",0,8624.0,1221.0,365.0,0.0,2398,861,448,367,0,2023
81065,"47,4",18970,11470,27300,"29,2",4190,38770,"9,3",19850,14380,26620,"19,6",10680,35630,"3,3","62,6","35,3","8,4","-15,6","9,3",0,38356.0,4995.0,1504.0,0.0,10064,3524,1691,1197,0,2023
81099,"46,4",18640,11900,25990,"28,5",5820,35860,"6,2",19570,14460,25580,"19,1",10730,33080,"3,1","62,5","34,9","8,2","-13,7","8,1",0,13404.0,1277.0,476.0,0.0,3315,1325,467,319,0,2023
81105,"36,2",16350,10250,22730,"34,9",4780,30370,"6,4",17780,13450,22790,"23,4",10240,29360,"2,9","56,9","36,7",10,"-11,9","8,3",0,12098.0,1349.0,523.0,0.0,2884,1100,493,331,0,2023
82112,"41,8",16780,9420,24220,"37,2",4240,33370,"7,9",18110,12900,24190,"26,2",9550,31640,"3,3","59,9","34,6","9,6","-13,5","9,4",0,10563.0,1131.0,427.0,0.0,2291,788,358,315,0,2023
82121,"51,6",19750,11720,28510,"28,4",4660,39800,"8,5",20520,14740,27500,"18,7",10650,36560,"3,4","67,5","30,9","8,3","-16,7",10,0,58983.0,7504.0,2584.0,0.0,14613,5279,2227,1919,0,2023
83023,"45,9",17780,10440,25480,"32,8",4300,34970,"8,1",18900,13630,24860,"22,6",9960,32580,"3,3","64,1","31,7","9,3","-14,5","9,4",0,16927.0,2207.0,539.0,0.0,4157,1468,774,458,0,2023
83050,"53,8",20080,12480,28110,"26,4",5570,38440,"6,9",20620,14880,27060,"18,1",10770,35160,"3,3","64,6","34,5","7,5","-16,5","9,9",0,36696.0,4674.0,1167.0,0.0,8967,3360,1592,847,0,2023
83061,"57,6",20630,13310,29310,24,6790,40420,6,20870,15140,27910,"17,3",10900,36830,"3,4","58,8","41,1","5,7","-17,4","11,8",0,55473.0,5102.0,1342.0,0.0,11396,4541,1869,1033,0,2023
83062,"57,3",22160,14630,30970,"20,4",7460,42320,"5,7",22300,16500,29380,"13,6",11890,38380,"3,2","66,4",35,"6,1",-17,"9,5",0,23788.0,1840.0,932.0,0.0,6118,1837,640,609,0,2023
83069,"58,4",21740,14190,30760,"21,9",7270,43640,6,21800,15830,29120,"15,1",11390,39290,"3,5","59,2","39,9","5,2","-18,3",14,0,49047.0,4103.0,1252.0,0.0,11023,4305,1654,1189,0,2023
83073,"49,4",19150,11930,25490,"28,1",4490,33850,"7,5",19720,14220,25020,"20,3",10040,31520,"3,1","63,2","35,1","7,8","-13,8","7,7",0,9708.0,1043.0,253.0,0.0,2381,802,398,306,0,2023
83086,"50,5",19200,11650,27070,"28,8",5010,36530,"7,3",19800,13940,26310,22,9650,33920,"3,5","60,6","36,2","6,8","-14,8","11,2",0,9687.0,985.0,224.0,0.0,1932,715,339,136,0,2023
83126,"52,5",19740,11890,27920,"27,8",4920,37580,"7,6",20270,14600,26760,"19,2",10620,34310,"3,2","62,8","36,6","8,2","-15,5","7,9",0,61825.0,7589.0,2075.0,0.0,15169,5500,2638,1843,0,2023
83137,"51,8",19170,10550,28120,"31,2",3490,39390,"11,3",19950,13990,27030,"21,2",10150,35870,"3,5","65,5","32,8","9,3","-16,3","8,7",0,153069.0,24254.0,5885.0,0.0,44218,15480,8200,4959,0,2023
84003,"43,6",16430,9790,24070,"36,2",4050,33000,"8,1",17730,12770,23670,"26,8",9520,30850,"3,2","55,6","36,8","9,5",-14,"12,1",0,10103.0,1160.0,324.0,0.0,2496,936,427,218,0,2023
84007,"45,6",14800,7050,24060,"44,4",2160,34440,"15,9",16910,12020,23820,"31,3",9060,32040,"3,5","64,2","28,6","13,1","-14,7","8,8",0,91663.0,17146.0,4611.0,0.0,28952,9922,5520,2788,0,2023
