CODGEO,PMIMP,DECUC_Q2,DECUC_Q1,DECUC_Q3,BREV,DECUC_D1,DECUC_D9,DECUC_D1D9,DISP_Q2,DISP_Q1,DISP_Q3,TP60,DISP_D1,DISP_D9,DISP_D1D9,PACT,PPEN,PPSOC,PIMPOT,PPAT,NOTE_FILO,C,C_C2SNP,C_C2SP,NOTE_CNAM,A,APPA,ARSAS,AAAH,NOTE_CNAF,annee
01004,"48,2",19920,12250.0,28150.0,27,6360.0,37960.0,6,20420,14730.0,27440.0,"17,5",11080.0,35350.0,"3,2","70,8",26,"7,2","-17,1","13,1",0,13079.0,1261.0,343.0,0.0,3551.0,1322.0,405.0,289.0,0.0,2022
01031,"47,5",19120,12390.0,26860.0,"27,1",6750.0,36890.0,"5,5",19710,14880.0,26350.0,"16,6",11310.0,34490.0,3,"68,8","31,6","7,2","-15,7","8,09999999999999",0,3374.0,286.0,138.0,0.0,821.0,279.0,96.0,63.0,0.0,2022
01034,"46,2",19040,12030.0,26880.0,"28,5",6760.0,36820.0,"5,4",19900,14580.0,26290.0,"17,9",10970.0,35170.0,"3,2","65,5","33,5","7,4","-16,3","9,89999999999999",0,8284.0,524.0,261.0,0.0,1947.0,684.0,199.0,277.0,0.0,2022
01053,"45,9",18270,10580.0,26740.0,"32,5",4800.0,37210.0,"7,8",19180,13710.0,25950.0,"21,7",10120.0,34780.0,"3,4","65,9","33,6","8,3","-16,9","9,09999999999999",0,39918.0,5736.0,2072.0,0.0,10917.0,3849.0,1508.0,1152.0,0.0,2022
01160,"40,9",25580,9650.0,48950.0,"30,7",160.0,72240.0,"454,9",27650,14500.0,47520.0,"21,7",7530.0,68910.0,"9,2","82,4","22,6","2,5",-18,"10,5",0,8036.0,441.0,77.0,0.0,1099.0,311.0,179.0,60.0,0.0,2022
01262,"55,2",22440,15150.0,31030.0,"19,3",8730.0,41350.0,"4,7",22480,16530.0,29570.0,12,12290.0,38480.0,"3,1","80,1","23,3","5,3","-16,9","8,19999999999999",0,6497.0,371.0,130.0,0.0,1376.0,517.0,117.0,73.0,0.0,2022
01283,"39,8",16320,9500.0,23570.0,"37,1",4710.0,32770.0,7,17620,12770.0,23450.0,"26,4",9670.0,31290.0,"3,2","68,2","27,3","8,9","-15,9","11,5",0,23704.0,2727.0,958.0,0.0,5139.0,1685.0,610.0,475.0,0.0,2022
01354,"40,2",27970,11180.0,50620.0,"27,5",220.0,73870.0,"335,8",29460,15950.0,49490.0,"18,4",8740.0,72100.0,"8,3","89,6","18,5","2,2","-16,8","6,49999999999999",0,10405.0,470.0,90.0,0.0,1299.0,358.0,178.0,65.0,0.0,2022
02168,"42,2",16990,9250.0,24880.0,"36,6",3580.0,35300.0,"9,8",18020,12830.0,24290.0,"26,1",9410.0,33010.0,"3,5","67,7","30,2","10,1",-16,8,0,14068.0,2327.0,404.0,0.0,3978.0,1471.0,753.0,410.0,0.0,2022
02173,"36,9",16070,8390.0,23940.0,"39,3",2060.0,33500.0,"16,2",17460,12450.0,23710.0,28,9350.0,31230.0,"3,3","62,6","33,3","11,7","-14,3","6,69999999999999",0,11921.0,2263.0,602.0,0.0,3132.0,1033.0,752.0,361.0,0.0,2022
02304,"28,5",12310,5350.0,20050.0,"51,8",330.0,27960.0,"83,9",15250,11000.0,20600.0,"37,1",8810.0,26480.0,3,"60,6","27,6","18,3","-12,1","5,59999999999999",0,2466.0,722.0,81.0,0.0,977.0,340.0,238.0,157.0,0.0,2022
02381,"29,4",14120,6380.0,21180.0,"46,1",230.0,28490.0,"123,7",15740,11630.0,21220.0,"34,2",8990.0,26960.0,3,"52,3","36,7","15,4","-12,4",8,0,7400.0,2035.0,278.0,0.0,2332.0,751.0,706.0,370.0,0.0,2022
02408,"38,6",15610,7320.0,24000.0,"41,2",1370.0,34040.0,"24,9",17140,12110.0,23640.0,"30,5",9150.0,31650.0,"3,5","62,6","32,9","12,7","-15,2",7,0,24872.0,7097.0,1293.0,0.0,7190.0,2490.0,1693.0,932.0,0.0,2022
02691,38,16040,7850.0,24010.0,"40,1",1180.0,34380.0,29,17350,12420.0,23610.0,"28,1",9220.0,31950.0,"3,5",63,"32,6","12,2","-15,3","7,5",0,49639.0,10681.0,1760.0,0.0,15607.0,5294.0,3788.0,1859.0,0.0,2022
02722,"38,6",15890,7980.0,24690.0,"39,9",2050.0,36170.0,"17,6",17430,12340.0,24060.0,"28,5",9150.0,33950.0,"3,7","62,2","32,7","11,4","-16,1","9,79999999999998",0,25604.0,5125.0,1173.0,0.0,7803.0,2615.0,1610.0,901.0,0.0,2022
02738,"35,6",16480,9360.0,22670.0,"36,1",2880.0,29540.0,"10,3",17640,13200.0,22620.0,24,9870.0,28230.0,"2,9","60,9","34,8","12,1","-12,5","4,70000000000002",0,11748.0,2145.0,341.0,0.0,3366.0,1253.0,794.0,366.0,0.0,2022
02810,"42,8",18670,12420.0,25620.0,"26,9",6930.0,34270.0,"4,9",19370,14870.0,24910.0,"16,3",11390.0,32270.0,"2,8","74,7","25,3",8,"-15,1","7,09999999999999",0,9503.0,853.0,149.0,0.0,2350.0,879.0,316.0,188.0,0.0,2022
0309503310,"42,3",18460,11120.0,26570.0,"30,6",3420.0,37730.0,11,19300,13970.0,25930.0,"20,7",10150.0,35260.0,"3,5","52,6","44,1","8,6","-16,7","11,4",0,34777.0,4389.0,1292.0,0.0,11102.0,3513.0,2003.0,1381.0,0.0,2022
0310103185,"41,9",18590,11360.0,25820.0,"29,5",3750.0,34420.0,"9,2",19390,14100.0,25360.0,"20,4",10360.0,32680.0,"3,2","56,9","40,3","8,7","-15,5","9,59999999999999",0,39815.0,5645.0,1483.0,0.0,11179.0,3698.0,2296.0,1357.0,0.0,2022
03185,"39,9",17710,10060.0,25120.0,"33,1",2620.0,34050.0,13,18650,13420.0,24820.0,"23,2",9970.0,32340.0,"3,2","56,6","39,3",10,"-15,5","9,59999999999999",0,31633.0,5018.0,1329.0,0.0,9841.0,3176.0,2064.0,1246.0,0.0,2022
0318503211,"40,9",18120,10530.0,25620.0,"31,7",3100.0,34650.0,"11,2",18970,13650.0,25190.0,,10090.0,32850.0,"3,3","56,9","39,5","9,5","-15,7","9,8",0,33666.0,5094.0,1362.0,0.0,10334.0,3273.0,2103.0,1443.0,0.0,2022
03190,"41,9",17860,10110.0,25630.0,"33,2",2440.0,35260.0,"14,5",18780,13670.0,25110.0,"22,3",9850.0,33440.0,"3,4","61,3","34,8","10,3","-15,5","9,10000000000001",0,18400.0,2878.0,1098.0,0.0,5993.0,2090.0,1056.0,796.0,0.0,2022
03310,"42,3",18230,10440.0,27000.0,"32,2",2610.0,39440.0,"15,1",19130,13680.0,26350.0,"21,8",9860.0,36770.0,"3,7","49,3","46,2","8,7","-17,2",13,0,23263.0,3087.0,974.0,0.0,8206.0,2509.0,1503.0,1012.0,0.0,2022
04070,"47,2",19940,12380.0,28050.0,"26,7",5350.0,37550.0,7,20230,14570.0,26930.0,"18,3",10790.0,34800.0,"3,2","60,3","38,4","7,8","-16,6","10,1",0,15420.0,1861.0,643.0,0.0,4426.0,1484.0,697.0,652.0,0.0,2022
04112,"45,7",19700,11590.0,29110.0,"29,1",5240.0,41230.0,"7,9",20160,14170.0,28030.0,"20,7",10350.0,38100.0,"3,7","55,7","31,3","6,4","-19,2","25,8",0,21669.0,2705.0,711.0,0.0,5193.0,1907.0,879.0,623.0,0.0,2022
05061,"49,5",20940,13980.0,28730.0,"22,2",7450.0,39380.0,"5,3",21160,15680.0,27660.0,"14,7",11690.0,36490.0,"3,1","64,1","35,9","6,1",-17,"10,9",0,35970.0,3120.0,1032.0,0.0,9174.0,3569.0,1150.0,1063.0,0.0,2022
0602906030,51,20340,12750.0,30050.0,"25,7",6540.0,44280.0,"6,8",20560,14630.0,28260.0,"18,6",10530.0,39460.0,"3,7","63,3",35,"5,4","-20,8","17,1",0,127089.0,9176.0,2920.0,0.0,25925.0,8649.0,4005.0,2441.0,0.0,2022
06033,"54,8",22080,14720.0,29780.0,"20,6",8160.0,39160.0,"4,8",21980,16390.0,28210.0,"13,1",12010.0,35730.0,3,"78,7",24,"5,7","-16,8","8,39999999999999",0,12640.0,733.0,307.0,0.0,2314.0,812.0,193.0,211.0,0.0,2022
06054,"51,1",20350,13080.0,28590.0,"24,8",7070.0,38010.0,"5,4",20440,15240.0,27100.0,"16,7",11270.0,35180.0,"3,1","77,2",24,"6,5","-16,7",9,0,4675.0,341.0,127.0,0.0,913.0,304.0,98.0,87.0,0.0,2022
06069,"54,4",21920,14000.0,31340.0,"22,3",7410.0,44210.0,6,21850,15700.0,29450.0,"15,4",11400.0,39750.0,"3,5","77,5","24,8","5,5","-19,6","11,8",0,51381.0,3339.0,978.0,0.0,10356.0,3409.0,1082.0,1027.0,0.0,2022
06088,51,20130,11560.0,30360.0,"28,8",4840.0,44380.0,"9,2",20320,14070.0,28450.0,"20,8",9980.0,39610.0,4,"71,8","29,7","6,6","-20,1",12,0,381975.0,38189.0,11188.0,0.0,90365.0,26377.0,12080.0,9658.0,0.0,2022
0608806114,51,20150,11580.0,30350.0,"28,7",4870.0,44330.0,"9,1",20340,14090.0,28440.0,"20,7",10010.0,39560.0,4,"71,9","29,6","6,6",-20,"11,9",0,387158.0,38482.0,11285.0,0.0,91457.0,26760.0,12177.0,9759.0,0.0,2022
0608806123,"51,7",20470,11950.0,30570.0,"27,7",5150.0,44320.0,"8,6",20590,14310.0,28600.0,20,10130.0,39560.0,"3,9",72,"29,7","6,5",-20,"11,8",0,414071.0,39743.0,11664.0,0.0,96216.0,28636.0,12599.0,10133.0,0.0,2022
06155,"51,8",20570,13210.0,30350.0,"24,5",6960.0,44560.0,"6,4",20730,14920.0,28650.0,"17,7",10690.0,39940.0,"3,7","70,9","28,5","5,5",-20,"15,1",0,29430.0,1964.0,646.0,0.0,6181.0,2377.0,777.0,501.0,0.0,2022
06157,"57,1",23870,15370.0,35210.0,"19,6",7800.0,51060.0,"6,5",23400,16610.0,32510.0,"14,3",11160.0,45290.0,"4,1","70,3","32,3","4,1","-21,4","14,7",0,18921.0,927.0,319.0,0.0,3348.0,1107.0,362.0,387.0,0.0,2022
07010,"39,8",18050,10630.0,24730.0,32,4530.0,33360.0,"7,4",18820,13650.0,24420.0,"22,2",10160.0,31920.0,"3,1",62,"34,7","8,9","-15,4","9,8",0,16953.0,2147.0,561.0,0.0,4579.0,1482.0,727.0,517.0,0.0,2022
07019,"38,5",17350,10140.0,24690.0,"33,9",4240.0,35450.0,"8,4",18510,13320.0,24420.0,"23,4",9940.0,33430.0,"3,4",58,"36,7","9,1","-16,2","12,4",0,11231.0,1563.0,459.0,0.0,3427.0,1192.0,550.0,398.0,0.0,2022
07186,44,19310,11230.0,27010.0,"29,8",3790.0,36360.0,"9,6",19940,14270.0,26250.0,"19,5",10560.0,34530.0,"3,3","59,7","36,6","9,3","-15,7","10,1",0,9825.0,1205.0,756.0,0.0,2407.0,729.0,354.0,502.0,0.0,2022
07319,"38,5",17580,9920.0,24790.0,"34,1",4010.0,32610.0,"8,1",18440,13240.0,24460.0,"23,9",9740.0,31450.0,"3,2","63,1",33,"9,8","-14,1","8,2",0,7621.0,1104.0,250.0,0.0,1832.0,622.0,312.0,196.0,0.0,2022
08105,39,16290,7840.0,24960.0,"39,7",980.0,35190.0,"35,9",17500,12340.0,24200.0,"28,9",9190.0,32540.0,"3,5","62,8","33,5","12,2","-15,8","7,29999999999998",0,45239.0,10505.0,2479.0,0.0,13887.0,4707.0,3611.0,1645.0,0.0,2022
08362,"38,2",17590,10360.0,24850.0,"32,8",4050.0,33740.0,"8,3",18260,13570.0,24330.0,"22,9",10120.0,31920.0,"3,2","64,5","32,9","9,7","-15,2","8,09999999999999",0,6270.0,867.0,190.0,0.0,1780.0,673.0,333.0,199.0,0.0,2022
08409,"32,1",14840,7000.0,22390.0,"43,5",440.0,31100.0,"71,3",16350,11920.0,22280.0,"31,9",9060.0,29490.0,"3,3","56,6","34,4","15,3","-12,9","6,60000000000001",0,15469.0,3540.0,728.0,0.0,5277.0,1666.0,1506.0,610.0,0.0,2022
09122,"44,3",19620,11660.0,28420.0,"28,4",4320.0,38550.0,"8,9",20160,14270.0,27180.0,20,10270.0,35580.0,"3,5","60,3","37,9","8,2","-16,5","10,1",0,9437.0,1657.0,467.0,0.0,3041.0,973.0,553.0,504.0,0.0,2022
09225,"37,7",17350,9910.0,24860.0,"33,8",3070.0,34480.0,"11,2",18320,13380.0,24410.0,"23,2",10020.0,32200.0,"3,2","62,8","32,8","10,7","-15,1","8,8",0,14122.0,2571.0,580.0,0.0,4353.0,1508.0,955.0,542.0,0.0,2022
09261,"38,2",18820,11250.0,26390.0,"29,9",4480.0,36300.0,"8,1",19340,14180.0,25830.0,19,10480.0,34480.0,"3,3","54,6","41,9","8,9","-15,1","9,69999999999999",0,5581.0,744.0,191.0,0.0,1681.0,587.0,367.0,237.0,0.0,2022
100811026510387,"37,9",15700,7760.0,23600.0,"41,1",1350.0,33670.0,"24,9",17150,12330.0,23200.0,"28,9",9250.0,31420.0,"3,4",65,"30,2","12,5","-15,3","7,59999999999999",0,71065.0,14394.0,3060.0,0.0,24692.0,8263.0,4858.0,2431.0,0.0,2022
10297,"42,3",17520,9800.0,25060.0,"34,6",4080.0,36170.0,"8,9",18570,13540.0,24650.0,"23,4",10190.0,34080.0,"3,3","65,3",33,"9,9","-16,1","7,90000000000001",0,4709.0,719.0,189.0,0.0,1199.0,462.0,222.0,119.0,0.0,2022
10323,"34,3",15530,8520.0,22300.0,"40,4",2310.0,29070.0,"12,6",17000,12400.0,22090.0,"29,2",9320.0,27730.0,3,"58,9","36,2",12,-13,"5,90000000000001",0,13492.0,2288.0,462.0,0.0,3549.0,1157.0,842.0,420.0,0.0,2022
10333,"49,3",19880,12610.0,27640.0,"25,7",5030.0,37550.0,"7,5",20040,15120.0,26430.0,"17,2",11190.0,34730.0,"3,1","68,1","33,8","7,6","-17,1","7,60000000000002",0,11366.0,1302.0,304.0,0.0,2834.0,1084.0,422.0,205.0,0.0,2022
10387,"39,1",16140,8040.0,24240.0,"39,7",1330.0,35080.0,"26,3",17450,12520.0,23760.0,"27,7",9290.0,32570.0,"3,5","66,4","29,4",12,-16,"8,19999999999999",0,56241.0,11099.0,2313.0,0.0,20346.0,6678.0,3842.0,1978.0,0.0,2022
11069,"39,8",17080,8350.0,25980.0,"37,4",1610.0,36600.0,"22,7",18110,12630.0,25220.0,"27,2",9360.0,34030.0,"3,6",62,"33,8","11,4","-16,3","9,09999999999999",0,43807.0,9234.0,2161.0,0.0,13509.0,4575.0,3146.0,2001.0,0.0,2022
11203,"35,7",16930,9680.0,23830.0,"35,5",2340.0,32330.0,"13,8",18040,13100.0,23520.0,"24,6",9770.0,30650.0,"3,1","52,8","39,8","11,1","-14,3","10,6",0,9060.0,1673.0,298.0,0.0,2583.0,776.0,646.0,507.0,0.0,2022
11206,"36,7",17970,11050.0,24970.0,"30,7",4540.0,34690.0,"7,6",18950,14020.0,24590.0,"20,5",10360.0,32370.0,"3,1","55,3","39,8","9,5","-14,7","10,1",0,8920.0,1135.0,503.0,0.0,2545.0,825.0,505.0,520.0,0.0,2022
11262,"40,3",17810,9640.0,26610.0,"34,5",2910.0,37800.0,13,18620,13110.0,25770.0,"24,6",9680.0,34900.0,"3,6","59,5","36,5","9,8","-16,3","10,5",0,49437.0,8237.0,1948.0,0.0,15892.0,5518.0,3472.0,2151.0,0.0,2022
12176,"51,8",20890,14040.0,29500.0,22,7870.0,39100.0,5,21160,15780.0,28160.0,"14,7",11590.0,36140.0,"3,1","67,5","31,2","5,6","-18,2","13,9",0,10163.0,778.0,252.0,0.0,2421.0,1025.0,207.0,247.0,0.0,2022
12300,"41,3",19180,12270.0,26540.0,27,5600.0,36260.0,"6,5",19690,14450.0,25800.0,"18,6",10740.0,34170.0,"3,2","55,6","42,6","7,1","-16,3",11,0,10298.0,1287.0,247.0,0.0,2535.0,820.0,381.0,401.0,0.0,2022
13001,"59,6",25080,15420.0,37790.0,"19,5",7800.0,55980.0,"7,2",24340,16720.0,34570.0,14,11490.0,48980.0,"4,3",75,"27,5","4,2","-22,5","15,8",0,135332.0,9404.0,2269.0,0.0,39089.0,10049.0,3774.0,2160.0,0.0,2022
13004,"41,5",17970,10270.0,26500.0,33,4640.0,37170.0,8,18770,13240.0,25500.0,"24,1",9750.0,33970.0,"3,5","67,4","30,5","8,8","-16,7",10,0,50988.0,6832.0,1497.0,0.0,12899.0,4401.0,2406.0,1079.0,0.0,2022
13005,"49,7",20810,13590.0,29530.0,"23,1",6970.0,41050.0,"5,9",20840,15420.0,27850.0,"15,9",11320.0,37040.0,"3,3","71,3","30,6","6,6","-18,5",10,0,44827.0,4071.0,1098.0,0.0,10815.0,3745.0,1620.0,1026.0,0.0,2022
13014,"40,8",18450,11950.0,25550.0,"28,5",6880.0,33650.0,"4,9",19330,14430.0,25170.0,"18,4",10900.0,32040.0,"2,9","71,7","26,2","8,2","-13,3","7,19999999999999",0,13495.0,1157.0,353.0,0.0,3080.0,1071.0,443.0,205.0,0.0,2022
13027,"43,4",19260,12620.0,27220.0,"26,4",7000.0,38520.0,"5,5",19980,14460.0,26360.0,"18,2",10830.0,35490.0,"3,3","74,3",25,"6,5","-16,9","11,1",0,14652.0,1027.0,375.0,0.0,3302.0,1306.0,374.0,154.0,0.0,2022
13041,"50,9",21640,14780.0,29450.0,20,8500.0,38590.0,"4,5",21750,16200.0,28110.0,"13,1",12070.0,35600.0,"2,9","74,6","27,8","5,9","-16,1","7,80000000000001",0,21059.0,1564.0,403.0,0.0,4932.0,1785.0,622.0,348.0,0.0,2022
13047,"52,9",21650,14490.0,29840.0,"20,6",8090.0,39260.0,"4,9",21720,16250.0,28240.0,"12,9",12190.0,36100.0,3,"76,3","27,1","6,2","-16,9","7,29999999999998",0,42257.0,4052.0,866.0,0.0,9492.0,3739.0,1342.0,609.0,0.0,2022
13054,"48,5",20240,12840.0,28110.0,"25,4",5650.0,37320.0,"6,6",20580,14910.0,26860.0,"18,1",10460.0,34310.0,"3,3","74,2","27,5","7,4","-16,4","7,29999999999998",0,36082.0,3834.0,718.0,0.0,7641.0,2781.0,1181.0,599.0,0.0,2022
13055,"46,6",18350,8790.0,28720.0,"35,4",2060.0,41870.0,"20,4",19010,12720.0,27030.0,"26,4",9190.0,37400.0,"4,1","73,3","26,8","9,5","-19,3","9,69999999999999",0,870459.0,158463.0,27398.0,0.0,240600.0,73274.0,53118.0,19907.0,0.0,2022
1305513070,"46,7",18400,8840.0,28750.0,"35,3",2090.0,41870.0,"20,1",19040,12750.0,27060.0,"26,3",9200.0,37400.0,"4,1","73,3","26,8","9,5","-19,3","9,69999999999999",0,876555.0,158764.0,27486.0,0.0,241761.0,73693.0,53241.0,20001.0,0.0,2022
13056,52,21530,13220.0,30610.0,"24,5",6020.0,41690.0,"6,9",21580,15240.0,28990.0,17,10970.0,37950.0,"3,5","70,6","31,7","6,9",-17,"7,8",0,48374.0,5580.0,1215.0,0.0,10882.0,3647.0,2073.0,850.0,0.0,2022
13063,"41,1",17790,10710.0,25210.0,"32,1",5380.0,33190.0,"6,2",18710,13800.0,24610.0,"21,3",10270.0,31140.0,3,"70,3","28,6","9,4","-13,9","5,59999999999999",0,24337.0,3113.0,698.0,0.0,5815.0,2063.0,971.0,382.0,0.0,2022
13067,"42,7",19180,11270.0,27710.0,"29,2",5840.0,37780.0,"6,5",19550,14000.0,26960.0,21,9670.0,35830.0,"3,7","73,2","25,2","7,3",-16,"10,3",0,2726.0,276.0,73.0,0.0,552.0,191.0,107.0,51.0,0.0,2022
13077,"39,8",17640,10490.0,25600.0,"33,5",4220.0,34300.0,"8,1",18790,13560.0,25150.0,"22,1",10330.0,32100.0,"3,1","67,5","30,4","10,4","-14,1","5,79999999999998",0,19691.0,4505.0,578.0,0.0,4924.0,1600.0,1576.0,400.0,0.0,2022
13103,"48,9",20750,12940.0,29620.0,"25,1",6350.0,40830.0,"6,4",20910,15180.0,28240.0,"16,9",11050.0,37120.0,"3,4","74,7","27,2","6,9","-17,4","8,59999999999999",0,43656.0,3967.0,1014.0,0.0,10473.0,3815.0,1398.0,794.0,0.0,2022
13106,51,21280,13990.0,29130.0,"22,1",6600.0,38260.0,"5,8",21410,15550.0,27690.0,"16,2",10880.0,34890.0,"3,2","73,4","28,3","6,4",-16,"7,90000000000001",0,11614.0,1122.0,214.0,0.0,2404.0,768.0,389.0,201.0,0.0,2022
13108,"35,7",15920,8120.0,23950.0,"40,1",3850.0,33260.0,"8,6",17160,12060.0,23510.0,"29,9",8890.0,31000.0,"3,5","64,6","30,3","10,5","-14,5","9,10000000000001",0,12339.0,1806.0,370.0,0.0,2898.0,992.0,562.0,272.0,0.0,2022
13117,"50,5",20450,12470.0,28270.0,"26,4",6190.0,36990.0,6,20800,15010.0,27280.0,"17,2",11220.0,34370.0,"3,1","76,1","25,5","7,9","-15,2","5,7",0,37648.0,4032.0,998.0,0.0,8186.0,2998.0,1286.0,555.0,0.0,2022
14118,"49,3",20340,11740.0,30380.0,"28,2",4080.0,44700.0,11,20450,14350.0,28590.0,20,10210.0,40200.0,"3,9","71,3","30,4","7,7","-19,3","9,90000000000001",0,90896.0,14274.0,3478.0,0.0,38902.0,11043.0,4965.0,2663.0,0.0,2022
1411814271,"49,2",20320,11860.0,30120.0,"27,9",4270.0,44260.0,"10,4",20430,14440.0,28430.0,"19,7",10280.0,39920.0,"3,9","71,5","30,3","7,7","-19,2","9,7",0,95392.0,14622.0,3566.0,0.0,40205.0,11604.0,5109.0,2804.0,0.0,2022
1411814341,"49,4",20420,11960.0,30010.0,"27,6",4450.0,43590.0,"9,8",20540,14540.0,28350.0,"19,3",10380.0,39440.0,"3,8","71,6","30,3","7,6",-19,"9,50000000000001",0,101082.0,15179.0,3731.0,0.0,41590.0,12110.0,5220.0,2929.0,0.0,2022
14167,"39,8",17310,10690.0,23320.0,33,5510.0,30750.0,"5,6",18260,14080.0,23330.0,"19,5",11310.0,28920.0,"2,6",71,"27,4","11,2","-13,2","3,59999999999999",0,6653.0,761.0,233.0,0.0,1917.0,910.0,234.0,168.0,0.0,2022
14327,"40,7",16690,9390.0,24270.0,"36,2",4000.0,33660.0,"8,4",17950,13070.0,23630.0,"24,8",10030.0,31190.0,"3,1","69,3","29,6",11,"-14,8","4,89999999999999",0,19319.0,3241.0,807.0,0.0,7207.0,2554.0,971.0,511.0,0.0,2022
14333,"45,9",18760,12000.0,27330.0,"28,3",6420.0,39510.0,"6,2",19320,14300.0,26140.0,"19,5",10630.0,36400.0,"3,4","65,7","33,2","6,9","-16,9","11,1",0,7287.0,616.0,205.0,0.0,1791.0,757.0,230.0,122.0,0.0,2022
14366,"36,6",17110,10380.0,23650.0,"34,1",4340.0,32080.0,"7,4",17980,13440.0,23350.0,"22,9",10410.0,30140.0,"2,9","59,6","36,8","10,3","-14,1","7,39999999999999",0,17987.0,2679.0,591.0,0.0,5957.0,2219.0,1050.0,618.0,0.0,2022
15014,"47,1",20240,13600.0,28070.0,"23,2",6720.0,38500.0,"5,7",20700,15510.0,27220.0,"15,1",11480.0,36270.0,"3,2","62,3",36,"6,6","-17,3","12,4",0,23085.0,2639.0,947.0,0.0,7284.0,2765.0,934.0,963.0,0.0,2022
16015,"42,2",17990,9170.0,26870.0,"34,7",1360.0,38050.0,"28,1",18850,13180.0,25910.0,"24,3",9570.0,34940.0,"3,7","67,8","30,2","10,8","-16,5","7,7",0,40857.0,8490.0,1825.0,0.0,14345.0,4616.0,3148.0,1329.0,0.0,2022
16102,"47,5",20230,12440.0,29190.0,"26,5",4560.0,40750.0,"8,9",20480,14800.0,27970.0,"18,1",10730.0,37310.0,"3,5","68,4","32,7","7,8","-17,2","8,3",0,16544.0,1984.0,432.0,0.0,4751.0,1865.0,929.0,552.0,0.0,2022
16113,"43,4",19360,12690.0,25590.0,"25,9",6000.0,33490.0,"5,6",19830,15270.0,25230.0,"15,6",11370.0,31620.0,"2,8",65,"32,9","8,8","-14,5","7,8",0,6954.0,733.0,199.0,0.0,2100.0,737.0,292.0,263.0,0.0,2022
16374,"38,1",16200,7360.0,24920.0,"40,4",860.0,34350.0,"39,8",17710,12300.0,24460.0,"28,9",9200.0,32320.0,"3,5","56,3","35,2","12,5","-15,4","11,4",0,8944.0,2024.0,393.0,0.0,2506.0,830.0,661.0,344.0,0.0,2022
17299,"41,6",18420,11100.0,26360.0,"30,4",4120.0,35490.0,"8,6",19110,14030.0,25490.0,"20,4",10430.0,33170.0,"3,2",59,"38,8","9,1","-15,3","8,39999999999999",0,22231.0,3395.0,878.0,0.0,6795.0,2631.0,1227.0,917.0,0.0,2022
17300,"49,3",20490,12290.0,30660.0,"26,7",5470.0,44670.0,"8,2",20690,14740.0,28930.0,18,10820.0,40410.0,"3,7",63,"37,7","7,1",-19,"11,2",0,72076.0,9296.0,2481.0,0.0,25906.0,7735.0,3652.0,2419.0,0.0,2022
17306,"51,3",21840,14810.0,31280.0,"19,7",8290.0,43420.0,"5,2",21870,16000.0,29850.0,"13,6",11860.0,39800.0,"3,4","40,4",58,"4,4","-18,5","15,7",0,18953.0,1643.0,505.0,0.0,3947.0,1563.0,770.0,427.0,0.0,2022
17415,"44,5",19990,12740.0,28530.0,"25,6",5370.0,40120.0,"7,5",20400,14890.0,27380.0,"17,3",11060.0,37060.0,"3,4",60,"39,9","7,5","-16,9","9,5",0,22272.0,2779.0,889.0,0.0,6470.0,2241.0,1149.0,866.0,0.0,2022
18033,50,20340,11990.0,29150.0,"27,3",4150.0,40120.0,"9,7",20560,14580.0,27690.0,"19,1",10560.0,36570.0,"3,5","67,6","33,8","8,1","-17,7","8,2",0,61034.0,9650.0,1888.0,0.0,18036.0,6161.0,3624.0,2087.0,0.0,2022
18197,41,18530,12060.0,25440.0,"27,9",5200.0,34720.0,"6,7",19030,14410.0,24760.0,"18,7",10890.0,32590.0,3,"53,9","44,1","8,3","-14,6","8,3",0,8010.0,774.0,188.0,0.0,2439.0,837.0,412.0,424.0,0.0,2022
18279,37,17360,9720.0,23810.0,"33,6",2570.0,31640.0,"12,3",18190,13280.0,23450.0,24,9740.0,30020.0,"3,1","56,2","40,2","10,4","-13,9","7,09999999999999",0,23659.0,3951.0,797.0,0.0,6390.0,2099.0,1528.0,1044.0,0.0,2022
19031,46,19570,12560.0,27940.0,"26,3",6320.0,38890.0,"6,2",19980,14700.0,26880.0,"17,4",11140.0,36070.0,"3,2","62,2","37,5","6,8","-17,3","10,8",0,41814.0,3781.0,1426.0,0.0,11605.0,4507.0,1197.0,1357.0,0.0,2022
21054,"52,1",21380,14280.0,30090.0,"20,9",8400.0,44360.0,"5,3",21300,15830.0,28560.0,"13,4",12120.0,40390.0,"3,3","69,8","31,8","5,2","-19,1","12,3",0,17906.0,1101.0,403.0,0.0,4263.0,1656.0,436.0,377.0,0.0,2022
21166,"39,1",16270,9080.0,23860.0,"38,1",4000.0,31540.0,"7,9",17660,12960.0,23420.0,"25,5",9860.0,29830.0,3,"63,8","32,6","10,9","-13,8","6,49999999999999",0,13739.0,2393.0,738.0,0.0,3503.0,1293.0,587.0,418.0,0.0,2022
21231,55,21870,13890.0,30960.0,"22,7",6730.0,43450.0,"6,5",21650,15710.0,29010.0,"15,2",11260.0,39150.0,"3,5","74,8","29,6",6,"-19,6","9,19999999999999",0,130648.0,13987.0,3319.0,0.0,47378.0,14491.0,4834.0,2750.0,0.0,2022
21355,"50,7",20550,13420.0,27870.0,"23,5",7250.0,35580.0,"4,9",20780,15470.0,26750.0,"14,9",11580.0,33350.0,"2,9","69,2","33,1",7,"-15,4","6,10000000000002",0,8031.0,673.0,170.0,0.0,2000.0,804.0,251.0,176.0,0.0,2022
